Origin_airport,Destination_airport,Numtimes,Passengers,Seats,Flights,Distance,Origin_population,Destination_population
ORD,SAT,61,171551,214249,2076,1041,19031272,2030691
ELP,SAT,41,120557,185719,1363,496,738416,2030691
EFD,SAT,1,73,173,1,199,5726705,2030691
ATL,SAT,79,340187,392675,3325,874,5385586,2030691
ABI,SAT,1,66,150,1,211,159059,2030691
LBF,BFF,7,347,765,8,159,36907,37298
RKS,BFF,1,12,19,1,283,39942,37298
SLC,BFF,2,291,300,2,442,1111600,37298
BWI,BFF,1,138,138,1,1424,2677712,37298
CLE,BFF,1,45,50,1,1124,2094051,37298
SMF,BFF,1,81,182,1,974,2101138,37298
BOS,BFF,1,120,120,1,1665,9089410,37298
PIR,BFF,2,39,49,2,241,19555,37298
RAP,BFF,1,20,37,1,152,122697,37298
DTW,BFF,1,85,120,1,1040,8847562,37298
LAR,BFF,1,11,19,1,114,33099,37298
CYS,BFF,1,5,30,1,80,87759,37298
SEA,BFF,2,223,258,2,996,6713274,37298
ABQ,SVC,12,2526,11419,601,188,846582,29993
ATL,FSD,13,5655,7042,138,954,5385586,233503
BZN,FSD,1,102,136,1,725,89812,233503
ORD,FSD,40,64190,88808,1670,462,19031272,233503
YIP,FSD,1,68,131,1,676,8847562,233503
LAN,FSD,1,148,150,1,616,454605,233503
MSN,FSD,2,65,100,2,374,562065,233503
SFB,FSD,10,12337,13800,92,1334,2060968,233503
MEM,FSD,2,220,249,2,690,1298529,233503
MCO,FSD,2,379,398,2,1350,2060968,233503
LNK,FSD,2,161,200,2,188,294665,233503
CMH,FSD,1,64,76,1,757,1779822,233503
MBS,FSD,1,70,76,1,635,200858,233503
BIL,FSD,1,95,100,1,601,152320,233503
AZA,FSD,12,16427,17700,118,1072,4287323,233503
SEA,FSD,3,255,479,3,1264,6713274,233503
PHX,FSD,1,165,184,1,1081,4287323,233503
BIS,FSD,1,11,50,1,295,104629,233503
ABR,FSD,1,57,199,1,154,38991,233503
DFW,FSD,1,124,162,1,737,12602170,233503
MWA,FSD,1,136,148,1,571,64605,233503
HLN,FSD,1,33,50,1,773,72444,233503
OMA,FSD,5,267,376,6,163,839265,233503
AUS,FSD,1,71,76,1,924,1654100,233503
JFK,FSD,1,51,174,1,1194,37937002,233503
PDX,FSD,1,109,148,1,1278,2203745,233503
CLT,FSD,1,121,124,1,1021,1706469,233503
ANC,FSD,2,200,344,2,2468,365790,233503
BWI,FSD,1,68,76,1,1084,2677712,233503
CLE,FSD,1,71,100,1,774,2094051,233503
SFO,FSD,2,245,344,2,1403,8520472,233503
LCH,FSD,1,149,162,1,947,192972,233503
PHL,FSD,1,83,86,1,1137,11880992,233503
SLC,FSD,4,383,552,10,804,1111600,233503
CVG,FSD,25,18704,27718,554,701,2158643,233503
CRW,FSD,1,51,143,1,868,303331,233503
PIT,FSD,1,94,160,1,874,2355391,233503
RAP,FSD,3,230,248,3,317,122697,233503
ROC,FSD,1,35,50,1,959,1033155,233503
LAS,FSD,13,30558,34062,227,1104,1879093,233503
SNA,FSD,2,235,248,2,1326,12768395,233503
BNA,FSD,1,40,143,1,741,1556368,233503
XNA,FSD,1,34,50,1,520,455408,233503
CID,FSD,1,15,50,1,282,254911,233503
HUF,FSD,1,130,148,1,566,169812,233503
SUX,FSD,9,1094,2434,16,83,142764,233503
SMF,FSD,1,110,182,1,1334,2101138,233503
DCA,FSD,1,68,124,1,1074,10755872,233503
YNG,FSD,1,114,137,1,836,566425,233503
IAD,FSD,1,43,143,1,1051,10755872,233503
SHV,FSD,1,141,148,1,784,389389,233503
BMI,FSD,1,114,150,1,455,165571,233503
MSP,FSD,92,134242,211721,2300,197,3237612,233503
SAT,FSD,2,191,200,2,973,2030691,233503
MSY,FSD,2,105,152,2,1003,1168547,233503
SGF,FSD,1,83,105,1,472,426125,233503
LAX,FSD,1,221,224,1,1340,25536790,233503
ROA,SPI,1,23,50,1,553,298920,207305
CMH,SPI,2,63,88,2,361,1779822,207305
LNK,SPI,1,37,50,1,380,294665,207305
IAH,SPI,1,40,50,1,751,5726705,207305
MKE,SPI,1,21,44,1,233,1550451,207305
STL,SPI,11,13308,29700,594,84,2818688,207305
BHM,SPI,1,57,66,1,462,1123146,207305
CLT,SPI,2,69,100,2,576,1706469,207305
CMI,SPI,1,41,44,1,76,223998,207305
JFK,SPI,2,59,87,2,841,37937002,207305
OKC,SPI,3,88,166,3,532,1207519,207305
JAX,SPI,1,59,66,1,787,1316528,207305
ORD,SPI,50,37637,71596,1438,174,19031272,207305
MDW,SPI,1,96,199,1,168,19031272,207305
MSP,SPI,2,97,120,2,392,3237612,207305
IAD,SPI,9,2879,8900,178,657,10755872,207305
TOL,SPI,1,92,130,1,331,673345,207305
EWR,SPI,1,39,88,2,821,18968501,207305
RNO,SPI,3,379,430,3,1597,416657,207305
FAR,SPI,1,36,50,1,606,195948,207305
TUL,SPI,2,97,100,2,422,916037,207305
MIA,SPI,1,58,70,1,1110,11003504,207305
CLE,SGF,1,20,50,1,681,2094051,426125
ALO,SGF,1,95,105,1,370,163659,426125
SAF,SGF,1,41,50,1,716,145362,426125
IND,SGF,2,96,262,2,421,1720796,426125
JAX,SGF,1,20,50,1,817,1316528,426125
SLC,SGF,1,62,70,1,1027,1111600,426125
COS,SGF,1,33,50,1,627,616975,426125
PBI,SGF,1,58,188,1,1065,5501752,426125
LAS,SGF,12,30609,33600,224,1210,1879093,426125
NZY,SGF,1,95,120,1,1384,3019274,426125
STL,SGF,26,7034,18214,445,195,2818688,426125
CVG,SGF,19,6078,12067,241,491,2158643,426125
DSM,SGF,3,126,150,3,297,554101,426125
EVV,SGF,1,19,50,1,326,350614,426125
FSM,SGF,1,28,44,1,142,290977,426125
MCI,SGF,6,193,445,6,159,2046083,426125
SHV,SGF,1,117,130,1,331,389389,426125
IAD,SGF,2,83,120,2,875,10755872,426125
DCA,SGF,1,46,199,1,897,10755872,426125
BMI,SGF,1,46,50,1,328,165571,426125
XNA,SGF,11,410,594,12,84,455408,426125
MSP,SGF,12,8428,17100,342,528,3237612,426125
SAT,SGF,1,57,70,1,607,2030691,426125
FSD,SGF,1,83,105,1,472,233503,426125
LAX,SGF,1,137,140,1,1423,25536790,426125
TUL,SGF,8,300,414,8,157,916037,426125
OMA,SGF,1,49,50,1,311,839265,426125
FAR,SGF,1,106,124,1,690,195948,426125
RNO,SGF,2,261,280,2,1436,416657,426125
PUB,SGF,1,94,199,1,612,156009,426125
DFW,SGF,51,88255,160578,3122,364,12602170,426125
HLN,SGF,1,110,136,1,1152,72444,426125
MWA,SGF,1,41,50,1,243,64605,426125
DTW,SGF,12,10882,17350,347,635,8847562,426125
ORD,SGF,60,75611,135371,2729,438,19031272,426125
ATL,SGF,26,40971,57668,1153,563,5385586,426125
COU,SGF,1,40,162,1,126,164182,426125
ICT,SGF,4,151,200,4,224,603205,426125
RDU,SGF,2,72,88,2,817,1090408,426125
AZA,SGF,3,2710,3150,21,1066,4287323,426125
GPT,SGF,2,154,180,2,532,236155,426125
MEM,SGF,16,34037,52430,1047,243,1298529,426125
SFB,SGF,11,20119,22500,150,914,2060968,426125
MSN,SGF,1,45,50,1,460,562065,426125
CMH,TLH,1,35,50,1,666,1779822,357171
EYW,TLH,4,127,178,4,433,73298,357171
MCO,TLH,18,9061,31033,716,227,2060968,357171
IAH,TLH,18,16494,21068,477,658,5726705,357171
MEM,TLH,13,44734,53760,1074,458,1298529,357171
SFB,TLH,1,150,150,1,218,2060968,357171
ICT,TLH,1,42,50,1,900,603205,357171
RDU,TLH,8,396,582,8,496,1090408,357171
AND,TLH,1,64,100,2,298,182937,357171
ROA,TLH,1,129,173,1,539,298920,357171
CAE,TLH,1,111,150,1,309,732558,357171
MSY,TLH,2,274,279,2,354,1168547,357171
SGF,TLH,1,139,150,1,701,426125,357171
IAD,TLH,3,262,337,3,707,10755872,357171
ILG,TLH,1,108,150,1,808,5940496,357171
SBN,TLH,1,33,50,1,787,318129,357171
CLT,TLH,29,67885,98090,1387,386,1706469,357171
BWI,TLH,2,252,362,3,746,2677712,357171
CLE,TLH,1,16,50,1,772,2094051,357171
VLD,TLH,2,70,100,2,69,133675,357171
LGA,TLH,2,79,186,2,926,37937002,357171
SAV,TLH,1,28,44,1,221,334562,357171
JFK,TLH,1,138,160,1,922,37937002,357171
PBI,TLH,13,5633,12457,629,364,5501752,357171
CHO,TLH,2,90,150,3,631,195012,357171
FLL,TLH,18,21868,37386,873,393,5501752,357171
IPT,TLH,1,35,122,1,855,116666,357171
JAX,TLH,2,111,186,2,159,1316528,357171
APF,TLH,2,25,57,3,332,315533,357171
MIA,TLH,40,28527,57871,1221,403,11003504,357171
OMA,TLH,1,68,137,1,990,839265,357171
TPA,TLH,24,23236,65146,2165,200,2730007,357171
CAK,TLH,1,31,122,1,743,699954,357171
EWR,TLH,1,30,50,1,911,18968501,357171
TOL,TLH,1,55,162,1,772,673345,357171
GSP,TLH,2,168,260,3,334,630098,357171
GSO,TLH,3,282,350,3,468,707185,357171
DSM,TLH,2,131,192,2,927,554101,357171
BHM,TLH,1,45,50,1,260,1123146,357171
PNS,TLH,1,43,50,1,169,453132,357171
ATL,TLH,65,178039,222658,2788,223,5385586,357171
ORD,TLH,2,94,100,2,822,19031272,357171
FSD,HUF,1,133,148,1,566,233503,169812
DCA,HUF,1,39,160,1,553,10755872,169812
OKC,HUF,2,255,296,2,631,1207519,169812
EWR,HUF,1,63,199,1,701,18968501,169812
FAR,HUF,1,88,100,1,703,195948,169812
SEA,ALW,19,29133,41845,1012,212,6713274,58149
PUW,ALW,1,27,76,1,72,42027,58149
MSO,ALW,2,80,152,2,208,107552,58149
PDX,ALW,1,31,37,1,211,2203745,58149
PDT,ALW,4,1118,4135,57,38,84113,58149
TIK,SZL,1,51,120,1,312,1207519,52161
RCA,SZL,1,29,120,1,620,122697,52161
YIP,BTL,1,39,50,1,88,8847562,136404
MCO,BTL,1,162,173,1,982,2060968,136404
FLL,CID,1,145,150,1,1273,5501752,254911
COS,CID,1,66,66,1,718,616975,254911
SCE,CID,2,150,223,2,723,145550,254911
IND,CID,2,126,150,3,321,1720796,254911
JAX,CID,1,39,50,1,964,1316528,254911
OKC,CID,1,66,66,1,549,1207519,254911
CMI,CID,3,194,273,3,220,223998,254911
CLT,CID,1,75,76,1,742,1706469,254911
LGA,CID,13,2939,5745,147,929,37937002,254911
SJC,CID,1,117,120,1,1633,1810646,254911
LAF,CID,3,242,373,5,269,193753,254911
STL,CID,19,19014,42712,855,228,2818688,254911
CVG,CID,34,30427,42537,850,419,2158643,254911
DSM,CID,7,276,344,7,104,554101,254911
FWA,CID,1,13,50,1,344,411625,254911
LAS,CID,13,31818,34374,229,1320,1879093,254911
PIT,CID,1,172,184,1,605,2355391,254911
AZA,CID,12,16031,17250,115,1240,4287323,254911
PHX,CID,1,140,148,1,1252,4287323,254911
CMH,CID,4,162,237,5,480,1779822,254911
MEM,CID,2,111,132,2,481,1298529,254911
SFB,CID,10,12836,14700,98,1078,2060968,254911
LAN,CID,4,261,373,5,370,454605,254911
ORD,CID,96,149321,236984,4410,196,19031272,254911
DTW,CID,16,36199,49526,990,431,8847562,254911
MDW,CID,1,27,74,1,204,19031272,254911
YIP,CID,2,56,100,2,421,8847562,254911
ATL,CID,12,14392,17750,355,694,5385586,254911
MSP,CID,64,59419,96147,1817,221,3237612,254911
SGF,CID,1,46,50,1,333,426125,254911
XNA,CID,1,20,50,1,411,455408,254911
GRR,CID,1,80,136,2,324,776505,254911
MCI,CID,1,34,50,1,238,2046083,254911
BMG,CID,3,194,273,3,328,184165,254911
DFW,CID,34,67255,90441,1844,685,12602170,254911
OMA,CID,2,99,100,2,221,839265,254911
MIA,CID,1,64,70,1,1286,11003504,254911
CLL,FYV,1,46,50,1,394,207140,455408
SLC,XNA,1,138,200,4,1004,1111600,455408
OKC,XNA,1,27,37,1,195,1207519,455408
IND,XNA,1,49,50,1,498,1720796,455408
TYS,FYV,1,36,74,1,571,692210,455408
CLT,XNA,12,31057,47100,942,754,1706469,455408
CMI,XNA,1,29,37,1,418,223998,455408
CLE,XNA,2,80,107,2,758,2094051,455408
LGA,XNA,25,15149,27843,738,1147,37937002,455408
ORD,XNA,53,86060,169096,2953,522,19031272,455408
DTW,XNA,13,11713,17950,358,716,8847562,455408
IAH,XNA,21,41638,60779,1402,438,5726705,455408
ATL,XNA,34,72638,100408,1780,589,5385586,455408
ATL,FYV,1,59,74,1,577,5385586,455408
PIT,XNA,2,102,140,2,816,2355391,455408
BNA,XNA,6,161,279,7,426,1556368,455408
LEX,FYV,2,140,150,3,547,464042,455408
BNA,FYV,2,105,174,3,419,1556368,455408
LEX,XNA,2,174,210,2,549,464042,455408
STL,XNA,14,14659,39344,787,276,2818688,455408
CVG,XNA,34,23924,36735,872,561,2158643,455408
MGM,XNA,1,154,173,1,529,365596,455408
FSM,XNA,5,134,257,5,65,290977,455408
MDT,XNA,1,52,70,1,990,533802,455408
MGM,FYV,1,50,50,1,513,365596,455408
DSM,XNA,1,54,68,1,364,554101,455408
RDU,XNA,5,1524,3961,104,868,1090408,455408
CAE,XNA,1,145,173,1,764,732558,455408
PHX,FYV,1,48,50,1,1029,4287323,455408
GTR,XNA,1,147,173,1,379,59225,455408
CSG,FYV,1,42,50,1,580,287251,455408
ICT,XNA,2,90,150,3,197,603205,455408
GTR,FYV,3,115,150,3,363,59225,455408
SCF,XNA,1,7,13,1,1014,4287323,455408
CAE,FYV,2,85,100,2,754,732558,455408
MEM,XNA,14,37336,51274,1025,258,1298529,455408
SFB,FYV,1,267,274,2,904,2060968,455408
CMH,XNA,3,91,124,3,672,1779822,455408
AHN,FYV,2,70,100,2,631,189926,455408
TUL,XNA,6,292,423,6,89,916037,455408
TUL,FYV,1,274,274,2,97,916037,455408
MIA,XNA,11,2126,6520,142,1100,11003504,455408
RNO,XNA,1,86,150,1,1404,416657,455408
AUS,XNA,1,163,173,1,462,1654100,455408
DFW,XNA,57,135216,235432,2699,281,12602170,455408
DAL,XNA,1,31,37,1,278,12602170,455408
DAL,FYV,1,41,50,1,266,12602170,455408
EWR,XNA,12,15843,26300,526,1130,18968501,455408
TUP,FYV,1,132,137,1,329,133063,455408
MSP,XNA,13,15306,33050,660,596,3237612,455408
LAX,XNA,12,15109,24360,348,1371,25536790,455408
SGF,XNA,4,93,200,4,84,426125,455408
SAT,XNA,1,49,50,1,524,2030691,455408
DCA,XNA,12,4020,7569,204,963,10755872,455408
SHV,XNA,2,136,260,2,266,389389,455408
LIT,XNA,7,288,410,7,159,675921,455408
GNV,FYV,2,309,324,3,816,259179,455408
GNV,XNA,3,249,288,3,832,259179,455408
TCL,XNA,1,129,160,1,435,208902,455408
TCL,FYV,3,144,200,4,420,208902,455408
BTR,FYV,1,42,74,1,416,779340,455408
TCM,POB,1,115,173,1,2377,3356637,354334
NFL,POB,1,41,120,1,2188,24808,354334
MOB,FAY,1,31,50,1,620,409132,354334
PHL,FAY,3,203,460,6,391,11880992,354334
ACY,FAY,10,1424,2058,17,389,270609,354334
ATL,FAY,16,86878,108050,2147,331,5385586,354334
BIF,POB,1,198,346,2,1591,738416,354334
MDT,FAY,1,93,95,1,377,533802,354334
AEX,POB,1,115,173,1,826,153451,354334
FWA,POB,1,106,173,1,523,411625,354334
CLT,FAY,41,110531,146021,2605,118,1706469,354334
SYR,POB,1,45,68,1,570,645016,354334
LGA,FAY,1,46,50,1,484,37937002,354334
RIC,POB,1,30,173,1,187,1227115,354334
RDU,FAY,2,206,484,4,61,1090408,354334
CAE,FAY,1,31,50,1,147,732558,354334
FLO,FAY,1,49,50,1,73,200231,354334
GRK,POB,1,108,250,1,1125,379569,354334
ISO,FAY,2,171,260,2,75,56674,354334
ILM,FAY,13,723,1650,14,75,348054,354334
MKC,FAY,1,73,199,1,913,2046083,354334
IAD,FAY,2,64,138,2,284,10755872,354334
MDW,GRI,1,85,136,2,551,19031272,70400
OMA,GRI,6,1424,4693,247,128,839265,70400
AUS,GRI,1,125,173,1,744,1654100,70400
MCI,GRI,6,956,3724,196,222,2046083,70400
LAS,GRI,4,4299,4950,33,971,1879093,70400
SLC,GRI,1,148,150,1,715,1111600,70400
AMA,GRI,1,127,173,1,437,243682,70400
IAH,GRR,12,30900,35000,700,1042,5726705,776505
ATL,GRR,18,58384,66842,1335,640,5385586,776505
BUF,GRR,2,98,100,2,345,1124055,776505
DTW,GRR,91,221857,317717,2785,120,8847562,776505
ORD,GRR,147,184490,295584,4031,137,19031272,776505
IAD,GRR,1,26,124,1,502,10755872,776505
DCA,GRR,15,6383,15189,298,524,10755872,776505
SMF,GRR,1,118,120,1,1899,2101138,776505
SBN,GRR,1,50,50,1,91,318129,776505
SHV,GRR,1,47,50,1,851,389389,776505
MSP,GRR,79,126940,166037,1796,408,3237612,776505
LAX,GRR,1,130,140,1,1874,25536790,776505
SAT,GRR,1,35,54,1,1168,2030691,776505
EWR,GRR,21,20503,28324,590,605,18968501,776505
TOL,GRR,1,58,88,1,125,673345,776505
CWA,GRR,2,68,100,2,245,131043,776505
DFW,GRR,21,30734,38903,779,931,12602170,776505
BOS,GRR,4,471,546,4,740,9089410,776505
DLH,GRR,1,72,124,1,426,275188,776505
FNT,GRR,2,23,100,2,91,428859,776505
ALB,GRR,4,272,282,4,595,854301,776505
RNO,GRR,3,376,410,3,1788,416657,776505
GYY,GRR,1,115,240,2,130,9515636,776505
MIA,GRR,1,156,183,1,1215,11003504,776505
SLC,GRR,2,201,254,2,1367,1111600,776505
ACY,GRR,7,724,852,7,617,270609,776505
IND,GRR,3,111,200,3,221,1720796,776505
PHL,GRR,4,316,380,4,573,11880992,776505
GRB,GRR,1,63,124,1,171,302322,776505
AZO,GRR,1,50,50,1,45,324135,776505
CLE,GRR,35,43232,61108,1356,214,2094051,776505
BWI,GRR,2,84,100,2,528,2677712,776505
CLT,GRR,2,65,100,2,583,1706469,776505
CMI,GRR,1,28,50,1,243,223998,776505
LGA,GRR,20,11022,16900,325,618,37937002,776505
SYR,GRR,6,274,364,6,477,645016,776505
SJC,GRR,1,125,182,1,1950,1810646,776505
PWM,GRR,3,233,264,4,769,516026,776505
CVG,GRR,39,50860,68662,1370,268,2158643,776505
STL,GRR,1,41,50,1,381,2818688,776505
HSV,GRR,1,23,50,1,572,397228,776505
FWA,GRR,2,112,150,3,132,411625,776505
MHT,GRR,4,360,420,4,714,404074,776505
MDT,GRR,1,45,50,1,490,533802,776505
BHM,GRR,1,44,50,1,646,1123146,776505
DSM,GRR,2,52,100,2,427,554101,776505
BTV,GRR,5,227,566,5,629,207028,776505
CHS,GRR,1,31,143,1,750,647194,776505
PVD,GRR,6,532,614,6,726,1599312,776505
PIT,GRR,2,70,94,2,319,2355391,776505
ROC,GRR,1,52,104,1,398,1033155,776505
MKE,GRR,18,41478,70539,1530,120,1550451,776505
SAN,GRR,1,122,138,1,1855,3019274,776505
LAS,GRR,2,280,295,2,1643,1879093,776505
MEM,GRR,18,16595,19524,354,591,1298529,776505
MCO,GRR,12,12301,14096,143,1023,2060968,776505
LAN,GRR,1,49,50,1,48,454605,776505
OAK,GRR,1,135,168,1,1955,4260236,776505
MSN,GRR,1,67,125,1,194,562065,776505
CMH,GRR,2,61,126,2,242,1779822,776505
MKG,GRR,2,418,750,15,41,174569,776505
GEG,GRR,1,117,120,1,1583,462408,776505
SEA,GRR,1,119,120,1,1807,6713274,776505
CAE,GRR,2,77,100,2,661,732558,776505
FLL,IND,34,37802,44708,581,1005,5501752,1720796
SLC,IND,3,371,450,3,1355,1111600,1720796
SFO,IND,13,19667,22705,174,1944,8520472,1720796
ACY,IND,3,298,364,3,625,270609,1720796
PHL,IND,90,130121,179042,2310,587,11880992,1720796
JAX,IND,28,28928,50459,367,688,1316528,1720796
IND,IND,7,345,480,8,0,1720796,1720796
OKC,IND,4,209,285,4,689,1207519,1720796
TVC,IND,1,16,50,1,348,142319,1720796
SCE,IND,4,269,298,4,452,145550,1720796
EWR,IND,42,74967,105808,1691,644,18968501,1720796
PIA,IND,1,38,50,1,191,372638,1720796
TUS,IND,2,185,313,2,1473,1009832,1720796
MIA,IND,21,16666,20737,425,1021,11003504,1720796
ALB,IND,1,128,137,1,682,854301,1720796
TPA,IND,71,151656,201362,1638,838,2730007,1720796
OMA,IND,4,283,300,4,517,839265,1720796
AUS,IND,11,8301,10926,216,920,1654100,1720796
TUL,IND,4,292,377,4,578,916037,1720796
RNO,IND,4,466,560,4,1776,416657,1720796
CAK,IND,1,154,224,1,269,699954,1720796
BOS,IND,50,51084,92095,1697,817,9089410,1720796
DFW,IND,16,221189,285265,2045,762,12602170,1720796
DAY,IND,2,71,100,2,110,837036,1720796
EUG,IND,1,175,184,1,1911,348425,1720796
DAL,IND,5,354,493,5,756,12602170,1720796
ELM,IND,1,166,173,1,519,87902,1720796
IAH,IND,78,121418,146810,2003,845,5726705,1720796
HOU,IND,3,348,465,4,862,5726705,1720796
ATL,IND,98,417602,510668,4450,432,5385586,1720796
BUF,IND,3,226,432,3,451,1124055,1720796
ORD,IND,127,321060,415126,5753,177,19031272,1720796
DTW,IND,82,224816,311141,2843,231,8847562,1720796
MDW,IND,38,105313,181110,1322,162,19031272,1720796
YIP,IND,1,31,50,1,225,8847562,1720796
LAX,IND,30,64632,70433,557,1814,25536790,1720796
MSP,IND,94,170687,219272,1818,503,3237612,1720796
SAT,IND,13,8064,11949,233,986,2030691,1720796
MSY,IND,12,1184,2166,19,708,1168547,1720796
SKF,IND,1,5,14,1,998,2030691,1720796
SGF,IND,1,56,122,1,421,426125,1720796
DCA,IND,77,107308,155035,2650,499,10755872,1720796
MCI,IND,41,81617,112205,1064,451,2046083,1720796
IAD,IND,35,64495,91593,1444,476,10755872,1720796
SBN,IND,10,3225,9629,1040,137,318129,1720796
MHR,IND,1,127,173,1,1871,2101138,1720796
ABQ,IND,3,249,277,3,1161,846582,1720796
LIT,IND,2,148,190,2,475,675921,1720796
SHV,IND,1,31,50,1,655,389389,1720796
GRR,IND,3,131,150,3,221,776505,1720796
CID,IND,3,173,200,4,321,254911,1720796
GPT,IND,3,334,370,3,661,236155,1720796
GGG,IND,1,96,140,1,691,204496,1720796
BDL,IND,13,18960,28487,568,728,1191170,1720796
CMH,IND,5,371,531,5,182,1779822,1720796
SEA,IND,6,8963,9769,78,1866,6713274,1720796
PHX,IND,52,166169,209133,1469,1489,4287323,1720796
RDU,IND,16,24731,33140,657,489,1090408,1720796
CAE,IND,2,75,100,2,491,732558,1720796
MCO,IND,83,222696,293272,2410,828,2060968,1720796
MEM,IND,70,82660,106133,1107,381,1298529,1720796
MSN,IND,2,135,198,3,284,562065,1720796
EFD,IND,1,130,224,1,860,5726705,1720796
OAK,IND,5,411,524,5,1934,4260236,1720796
LGA,IND,83,100985,180080,3095,659,37937002,1720796
JFK,IND,30,11643,17440,343,664,37937002,1720796
SJC,IND,1,134,140,1,1925,1810646,1720796
RIC,IND,3,170,340,3,508,1227115,1720796
RFD,IND,1,78,131,1,225,353381,1720796
PDX,IND,2,269,297,2,1877,2203745,1720796
SAV,IND,3,192,289,3,596,334562,1720796
GRB,IND,1,129,182,1,342,302322,1720796
TYS,IND,2,63,100,2,298,692210,1720796
CLT,IND,115,166622,226703,2521,428,1706469,1720796
BWI,IND,32,86972,139193,1021,515,2677712,1720796
CLE,IND,59,49949,83845,1769,261,2094051,1720796
CMI,IND,1,56,70,1,108,223998,1720796
ANC,IND,1,141,157,1,3020,365790,1720796
PIT,IND,45,14455,27790,480,325,2355391,1720796
PVD,IND,2,264,399,2,791,1599312,1720796
STL,IND,26,39463,65195,1311,229,2818688,1720796
CVG,IND,81,69351,88219,1677,98,2158643,1720796
BHM,IND,1,35,74,1,426,1123146,1720796
GSO,IND,4,215,403,4,427,707185,1720796
MDT,IND,2,109,170,2,506,533802,1720796
FWA,IND,4,333,552,4,104,411625,1720796
BTV,IND,1,37,66,1,749,207028,1720796
MHT,IND,1,103,137,1,802,404074,1720796
GSP,IND,2,49,100,2,401,630098,1720796
EVV,IND,13,4290,9726,1043,135,350614,1720796
DSM,IND,4,334,373,5,407,554101,1720796
LAS,IND,53,190656,225035,1676,1591,1879093,1720796
MKE,IND,18,22802,46410,1034,238,1550451,1720796
SAN,IND,7,836,1354,7,1783,3019274,1720796
SNA,IND,1,176,183,1,1793,12768395,1720796
BNA,IND,11,1042,1521,11,249,1556368,1720796
BHM,JAX,19,36831,50279,367,365,1123146,1316528
CHS,JAX,7,290,708,7,193,647194,1316528
CVG,JAX,47,53372,63050,1119,614,2158643,1316528
STL,JAX,22,25451,34366,712,753,2818688,1316528
MHT,JAX,2,192,205,2,1028,404074,1316528
GSO,JAX,1,44,50,1,399,707185,1316528
BNA,JAX,35,120530,188101,1380,484,1556368,1316528
LAS,JAX,10,25671,31825,233,1965,1879093,1316528
LEX,JAX,1,45,50,1,547,464042,1316528
PIT,JAX,6,590,871,6,695,2355391,1316528
PVD,JAX,2,259,387,2,963,1599312,1316528
GPT,JAX,5,513,624,5,441,236155,1316528
EYW,JAX,5,354,420,8,408,73298,1316528
BDL,JAX,3,411,466,4,935,1191170,1316528
CMH,JAX,3,334,418,3,659,1779822,1316528
RDU,JAX,27,15262,27438,595,408,1090408,1316528
HOU,JAX,31,39036,48617,361,816,5726705,1316528
IAH,JAX,73,117278,139982,2066,817,5726705,1316528
SFB,JAX,8,554,1000,8,121,2060968,1316528
MCO,JAX,18,1630,2276,21,143,2060968,1316528
LNK,JAX,3,551,724,3,1106,294665,1316528
MEM,JAX,23,51033,59311,1068,576,1298529,1316528
PHL,JAX,97,159174,229062,1672,742,11880992,1316528
IND,JAX,33,31807,50479,369,688,1720796,1316528
JAX,JAX,1,44,50,1,0,1316528,1316528
ACY,JAX,10,1034,1576,13,738,270609,1316528
OKC,JAX,1,112,148,1,983,1207519,1316528
FLL,JAX,30,144779,247687,1808,318,5501752,1316528
PBI,JAX,1,154,183,1,279,5501752,1316528
TLH,JAX,3,101,150,3,159,357171,1316528
MSY,JAX,8,17223,23650,473,513,1168547,1316528
MSP,JAX,23,33763,37968,366,1174,3237612,1316528
LAX,JAX,1,243,300,2,2153,25536790,1316528
PFN,JAX,1,40,50,1,239,163802,1316528
IAD,JAX,32,61879,74558,1221,631,10755872,1316528
DCA,JAX,75,106885,136089,1177,634,10755872,1316528
MCI,JAX,11,8518,11911,233,956,2046083,1316528
ABQ,JAX,2,246,274,2,1480,846582,1316528
PIB,JAX,1,44,50,1,459,141000,1316528
CLT,JAX,84,270396,341939,2528,329,1706469,1316528
CLE,JAX,21,12355,16996,334,753,2094051,1316528
BWI,JAX,29,107016,144872,1057,663,2677712,1316528
BWI,NIP,6,492,2096,12,679,2677712,1316528
LGA,JAX,37,54721,64469,1213,834,37937002,1316528
JFK,JAX,21,104732,140686,1047,829,37937002,1316528
SAV,JAX,15,1473,1759,19,117,334562,1316528
RIC,JAX,4,185,200,4,545,1227115,1316528
RFD,NIP,1,105,420,2,922,353381,1316528
GRB,JAX,1,134,224,1,1028,302322,1316528
ORD,JAX,72,123392,151662,1802,865,19031272,1316528
DTW,JAX,48,72161,83968,862,814,8847562,1316528
MDW,JAX,4,582,828,6,849,19031272,1316528
ATL,JAX,78,715268,911866,5613,270,5385586,1316528
AGS,JAX,6,419,794,6,199,534612,1316528
BUF,JAX,2,222,399,2,874,1124055,1316528
EWR,JAX,56,103250,130904,1569,821,18968501,1316528
PIR,JAX,1,26,100,2,1395,19555,1316528
MIA,JAX,33,76453,108795,1743,334,11003504,1316528
AUS,JAX,8,6438,11450,229,954,1654100,1316528
TPA,JAX,34,83793,150727,1659,180,2730007,1316528
OMA,JAX,2,266,267,2,1089,839265,1316528
ACT,JAX,1,28,50,1,924,230849,1316528
