Origin_airport,Destination_airport,Numtimes,Passengers,Seats,Flights,Distance,Origin_population,Destination_population
DTW,OMA,35,49530,71962,1211,651,8985512,790535
MDW,OMA,36,165191,279392,2071,423,18572324,790535
SBN,PVU,1,100,106,1,1328,315623,418064
ABQ,PVU,1,105,136,1,454,766154,418064
MSP,PVU,1,44,69,1,995,3078253,418064
LAX,PVU,1,12,18,1,569,25434866,418064
COS,PVU,1,153,173,1,387,572399,418064
LAS,PVU,3,136,222,3,341,1572924,418064
NZY,PVU,1,130,173,1,602,2926814,418064
LAR,PVU,1,71,132,1,326,32484,418064
SJC,PVU,1,124,150,1,585,1723138,418064
DTW,TPA,60,305263,351995,2195,983,8985512,2522780
ORD,TPA,72,314253,411082,2896,1012,18572324,2522780
MDW,TPA,24,91232,148645,1085,997,18572324,2522780
HOU,TPA,17,4049,6023,43,781,5084017,2522780
IAH,TPA,72,224357,275303,1817,787,5084017,2522780
ATL,TPA,132,1097801,1376282,7464,406,4673146,2522780
BUF,TPA,3,165,354,4,1054,1154212,2522780
ABQ,TPA,25,26599,49290,360,1497,766154,2522780
MCI,TPA,28,19745,52129,381,1048,1912368,2522780
IAD,TPA,43,104523,132994,863,810,10172752,2522780
DCA,TPA,51,125252,172062,1573,814,10172752,2522780
PIB,TPA,1,27,33,1,474,128121,2522780
SAT,TPA,25,32737,50178,366,972,1808267,2522780
MSY,TPA,41,176884,287610,2111,487,1312039,2522780
MSP,TPA,26,135252,169836,1187,1307,3078253,2522780
LAX,TPA,15,60531,86650,454,2158,25434866,2522780
PFN,TPA,12,1921,5738,302,245,154726,2522780
IND,TPA,35,45901,73426,846,838,1600165,2522780
TLH,TPA,24,64424,118652,1885,200,332429,2522780
CID,TPA,4,933,1040,6,1090,243094,2522780
GRR,TPA,1,1122,1200,12,1041,759978,2522780
EWR,TPA,79,213150,263044,1844,998,18671320,2522780
BOS,TPA,21,131742,189190,1114,1185,8916374,2522780
DFW,TPA,52,349412,467800,3402,929,11164066,2522780
APF,TPA,6,3674,8683,457,134,284896,2522780
DAL,TPA,1,117,137,1,917,11164066,2522780
CAK,TPA,2,648,936,8,894,700286,2522780
MIA,TPA,70,202243,316883,5261,204,10561342,2522780
AUS,TPA,21,38757,50416,368,930,1382693,2522780
OPF,TPA,8,1968,2422,14,199,10561342,2522780
FNT,TPA,1,1207,1300,13,1036,439544,2522780
TPA,TPA,1,158,184,1,0,2522780,2522780
ALB,TPA,1,128,137,1,1130,839741,2522780
LEX,TPA,1,134,173,1,704,426187,2522780
BNA,TPA,26,113951,191975,1401,612,1386743,2522780
LAS,TPA,41,80743,102229,726,1984,1572924,2522780
MKE,TPA,24,42793,55658,505,1075,1528417,2522780
SAN,TPA,3,323,336,3,2087,2926814,2522780
PNS,TPA,18,20700,38377,1567,330,433589,2522780
NZY,TPA,3,949,1002,3,2088,2926814,2522780
PVD,TPA,26,106998,148473,1084,1137,1617323,2522780
PIT,TPA,55,145607,177048,1221,873,2400193,2522780
STL,TPA,47,155446,203595,1459,869,2743862,2522780
SUS,TPA,1,40,60,1,873,2743862,2522780
AEX,TPA,1,129,173,1,645,145545,2522780
DSM,TPA,3,617,656,4,1127,504107,2522780
BHM,TPA,27,68418,97327,710,460,1073439,2522780
CVG,TPA,63,220834,268620,2125,773,2066256,2522780
PGV,TPA,1,145,170,1,608,159023,2522780
CHS,TPA,1,138,156,1,371,576539,2522780
MHT,TPA,24,78245,98914,722,1204,393018,2522780
PHL,TPA,91,319989,429349,2856,920,11575576,2522780
JAX,TPA,45,53079,110249,1463,180,1194706,2522780
ACY,TPA,16,41022,51918,365,914,261810,2522780
SFO,TPA,3,463,592,3,2392,8306286,2522780
OKC,TPA,2,283,346,2,1023,1131487,2522780
FLL,TPA,75,308570,535227,4547,197,5280671,2522780
COS,TPA,1,97,150,1,1478,572399,2522780
PBI,TPA,50,95380,189779,1685,174,5280671,2522780
TYS,TPA,1,40,120,1,547,641551,2522780
GRB,TPA,1,125,184,1,1180,290972,2522780
CLE,TPA,42,78384,97842,860,927,2136026,2522780
BWI,TPA,51,232652,331117,2524,842,2621815,2522780
CLT,TPA,76,334732,429526,2825,508,1436890,2522780
LGA,TPA,32,192238,255971,1770,1011,37342640,2522780
SJC,TPA,1,43,148,1,2367,1723138,2522780
JFK,TPA,26,367114,490238,2875,1005,37342640,2522780
SYR,TPA,1,139,162,1,1104,649679,2522780
BDL,TPA,40,103953,159879,1141,1111,1173575,2522780
CMH,TPA,47,96164,154242,1825,829,1678827,2522780
GPT,TPA,13,33091,42811,366,429,249989,2522780
EYW,TPA,24,48099,80104,4215,240,78880,2522780
PHX,TPA,42,98928,131897,947,1788,3600163,2522780
AMA,TPA,2,181,257,2,1234,232791,2522780
RDU,TPA,33,76755,101567,743,587,889313,2522780
CAE,TPA,1,110,119,1,420,673209,2522780
SEA,TPA,1,64,148,1,2520,6277876,2522780
CSG,TPA,1,44,50,1,344,281683,2522780
MEM,TPA,36,99607,124118,954,656,1238075,2522780
MCO,TPA,33,10867,29095,241,80,1803474,2522780
LNK,TPA,2,188,258,2,1200,278417,2522780
OAK,TPA,1,52,148,1,2384,4153143,2522780
JAN,TPA,1,165,274,2,541,509068,2522780
LAN,TPA,1,132,192,1,1027,454600,2522780
EWR,TUL,3,1361,2654,52,1215,18671320,876919
DAL,TUL,48,165720,345490,2786,237,11164066,876919
DFW,TUL,106,229285,351696,5526,237,11164066,876919
BOS,TUL,4,480,654,4,1394,8916374,876919
FAT,TUL,1,26,50,1,1324,844194,876919
AUS,TUL,2,246,571,14,426,1382693,876919
EKO,TUL,4,432,488,4,1122,44934,876919
MIA,TUL,1,57,120,1,1168,10561342,876919
TPA,TUL,3,367,456,3,965,2522780,876919
RNO,TUL,4,483,520,4,1322,374743,876919
LAS,TUL,31,56010,74016,506,1076,1572924,876919
BNA,TUL,11,6018,9463,285,515,1386743,876919
STL,TUL,55,153707,303969,2340,351,2743862,876919
CVG,TUL,25,30873,50930,1082,646,2066256,876919
CID,TUL,1,37,44,1,452,243094,876919
MSP,TUL,15,29479,48268,1015,616,3078253,876919
MSY,TUL,2,312,346,2,538,1312039,876919
LAX,TUL,2,245,285,2,1283,25434866,876919
SAT,TUL,1,75,87,1,483,1808267,876919
LIT,TUL,5,308,623,5,230,629617,876919
MCI,TUL,37,77671,142922,1066,223,1912368,876919
DCA,TUL,2,205,258,2,1050,10172752,876919
ABQ,TUL,1,130,137,1,608,766154,876919
CLE,TUL,1,47,50,1,837,2136026,876919
BWI,TUL,1,105,129,1,1071,2621815,876919
CLT,TUL,1,46,129,1,843,1436890,876919
LGA,TUL,6,809,1010,7,1231,37342640,876919
SJC,TUL,1,141,173,1,1442,1723138,876919
PHX,TUL,30,95621,142928,1044,935,3600163,876919
SEA,TUL,5,683,735,5,1558,6277876,876919
GEG,TUL,2,166,179,2,1359,430867,876919
RDU,TUL,1,22,137,1,957,889313,876919
ICT,TUL,2,109,179,2,132,579800,876919
MEM,TUL,26,41705,63351,1396,342,1238075,876919
MCO,TUL,2,291,355,2,1005,1803474,876919
LNK,TUL,1,152,173,1,324,278417,876919
OKC,TUL,29,25663,65673,707,111,1131487,876919
SFO,TUL,1,40,129,1,1465,8306286,876919
SLC,TUL,28,22078,52446,570,926,1016377,876919
COS,TUL,3,1554,3040,94,517,572399,876919
ORD,TUL,42,128285,204949,2606,585,18572324,876919
DTW,TUL,9,9704,12830,276,790,8985512,876919
ELP,TUL,1,124,173,1,673,694672,876919
MDW,TUL,4,238,605,5,583,18572324,876919
IAH,TUL,56,110819,157016,1753,429,5084017,876919
HOU,TUL,45,86874,176050,1325,453,5084017,876919
ATL,TUL,26,92681,139542,1076,674,4673146,876919
GSO,TYR,1,40,44,1,920,661123,183345
IAH,TYR,5,5334,10410,347,163,5084017,183345
CLE,TYR,1,68,70,1,974,2136026,183345
JAN,TYR,1,36,50,1,311,509068,183345
GGG,TYR,1,21,34,1,40,197353,183345
SHV,TYR,2,51,68,2,92,376825,183345
BTR,TYR,1,40,68,2,281,719116,183345
DFW,TYR,12,53231,89148,2622,103,11164066,183345
CVG,UCA,1,44,148,1,561,2066256,295786
ACY,UCA,9,1641,2684,22,258,261810,295786
CLT,ABY,1,30,37,1,316,1436890,161185
ATL,ABY,23,33288,67018,1430,146,4673146,161185
MCN,ABY,1,9,50,1,86,225715,161185
CLE,ALB,21,41792,57406,1162,424,2136026,839741
CLT,ALB,23,55840,71830,519,645,1436890,839741
BWI,ALB,28,221715,321753,2349,288,2621815,839741
SYR,ALB,20,5201,15225,773,119,649679,839741
LGA,ALB,14,11901,26406,1380,136,37342640,839741
AVP,ALB,3,177,2014,106,139,550507,839741
ALO,ALB,1,77,122,1,946,161540,839741
ABE,ALB,12,3397,11172,588,167,765926,839741
PWM,ALB,13,8053,21824,1147,187,506179,839741
JFK,ALB,9,5856,8854,232,145,37342640,839741
BUF,ALB,35,24177,53751,2420,251,1154212,839741
ATL,ALB,19,124108,154051,1069,852,4673146,839741
ORD,ALB,87,165639,220862,3042,723,18572324,839741
MDW,ALB,4,58,685,5,717,18572324,839741
DTW,ALB,54,113475,164971,1430,488,8985512,839741
HOU,ALB,1,173,173,1,1495,5084017,839741
RDU,ALB,4,136,256,4,544,889313,839741
CSG,ALB,1,102,150,1,931,281683,839741
MCO,ALB,24,77893,100284,732,1073,1803474,839741
CMH,ALB,5,127,198,5,508,1678827,839741
BDL,ALB,16,5007,11713,600,80,1173575,839741
EWR,ALB,21,34767,51465,1041,143,18671320,839741
BOS,ALB,21,9708,21637,1124,145,8916374,839741
ELM,ALB,7,219,3553,187,163,89816,839741
BGR,ALB,15,4724,11868,619,287,147123,839741
TPA,ALB,1,55,129,1,1130,2522780,839741
MIA,ALB,1,8,144,1,1225,10561342,839741
OMA,ALB,1,266,274,2,1138,790535,839741
RNO,ALB,1,123,161,1,2379,374743,839741
MSP,ALB,16,22177,29358,599,979,3078253,839741
MSY,ALB,1,108,129,1,1266,1312039,839741
IND,ALB,4,142,200,4,682,1600165,839741
DCA,ALB,32,26603,45488,1155,318,10172752,839741
MCI,ALB,6,1188,1406,10,1115,1912368,839741
IAD,ALB,24,42545,58456,1427,325,10172752,839741
LAS,ALB,13,43520,48635,355,2237,1572924,839741
BNA,ALB,3,137,316,3,825,1386743,839741
ROC,ALB,13,10991,20836,1095,198,1039674,839741
PVD,ALB,16,4603,14559,755,141,1617323,839741
PIT,ALB,37,90908,164144,1359,367,2400193,839741
GSO,ALB,2,89,100,2,564,661123,839741
CVG,ALB,56,83742,121178,1150,623,2066256,839741
STL,ALB,2,95,100,2,910,2743862,839741
MDT,ALB,12,3619,11115,585,234,516171,839741
MHT,ALB,17,7831,21693,1106,121,393018,839741
BTV,ALB,14,3018,11728,614,124,203265,839741
PHL,ALB,36,129498,220674,1777,212,11575576,839741
JAX,ALB,1,43,50,1,951,1194706,839741
OKC,ALB,2,149,295,2,1371,1131487,839741
ACY,ALB,10,1162,1830,15,231,261810,839741
PBI,ALB,1,136,137,1,1163,5280671,839741
FLL,ALB,2,196,310,2,1204,5280671,839741
DTW,APN,12,21231,27370,805,198,8985512,30638
GSP,AHN,2,10,38,2,91,577255,173946
BNA,AHN,1,43,50,1,242,1386743,173946
LEX,AHN,1,48,50,1,291,426187,173946
GTR,AHN,2,60,82,2,305,60228,173946
GNV,AHN,3,134,150,3,300,241310,173946
TCL,AHN,2,54,94,2,252,195194,173946
LIT,AHN,1,47,50,1,511,629617,173946
CLT,AHN,12,6721,16796,884,162,1436890,173946
TYS,AHN,2,90,100,2,134,641551,173946
MCI,AUS,9,4228,13844,166,650,1912368,1382693
ABQ,AUS,5,597,959,13,618,766154,1382693
DCA,AUS,2,103,254,2,1316,10172752,1382693
GNV,AUS,1,37,122,1,925,241310,1382693
LIT,AUS,2,100,100,2,446,629617,1382693
SWO,AUS,1,88,137,1,405,74873,1382693
BTR,AUS,1,121,173,1,391,719116,1382693
SAT,AUS,8,561,954,8,70,1808267,1382693
MSP,AUS,36,57122,94491,999,1042,3078253,1382693
LAX,AUS,40,124743,187687,1429,1241,25434866,1382693
MSY,AUS,11,1517,2139,34,446,1312039,1382693
TLH,AUS,4,146,200,4,797,332429,1382693
IND,AUS,1,50,50,1,916,1600165,1382693
XNA,AUS,2,173,210,2,457,382645,1382693
CVG,AUS,21,50102,94069,725,958,2066256,1382693
HSV,AUS,2,111,179,2,706,358448,1382693
STL,AUS,15,67807,116168,958,722,2743862,1382693
DSM,AUS,3,395,459,3,813,504107,1382693
CHS,AUS,3,82,150,3,1056,576539,1382693
BHM,AUS,6,418,718,6,682,1073439,1382693
GSO,AUS,3,118,150,3,1103,661123,1382693
AEX,AUS,1,9,50,1,314,145545,1382693
PNS,AUS,2,2100,3343,90,628,433589,1382693
LAS,AUS,44,103071,146654,1100,1090,1572924,1382693
BNA,AUS,27,65281,96460,705,756,1386743,1382693
SNA,AUS,8,880,1083,9,1205,12717433,1382693
SAN,AUS,29,35566,50702,370,1164,2926814,1382693
MKE,AUS,1,85,100,2,1027,1528417,1382693
MHK,AUS,1,143,165,1,619,112656,1382693
SMF,AUS,3,512,630,4,1475,1967052,1382693
MAF,AUS,32,28307,83028,639,294,117957,1382693
LBB,AUS,41,58147,94252,726,341,259146,1382693
MEM,AUS,26,52558,76105,1053,560,1238075,1382693
MCO,AUS,28,36725,50826,370,995,1803474,1382693
LNK,AUS,1,281,347,1,729,278417,1382693
OAK,AUS,2,238,248,2,1492,4153143,1382693
JAN,AUS,3,220,324,3,473,509068,1382693
PHX,AUS,76,227596,333156,2853,872,3600163,1382693
RDU,AUS,7,5370,13015,95,1162,889313,1382693
SEA,AUS,2,230,309,2,1770,6277876,1382693
GEG,AUS,1,68,122,1,1593,430867,1382693
CAE,AUS,1,17,50,1,1003,673209,1382693
AMA,AUS,1,22,37,1,419,232791,1382693
CMH,AUS,1,47,87,1,1074,1678827,1382693
HNL,AUS,1,189,211,1,3761,888026,1382693
EWR,AUS,17,40857,65038,624,1504,18671320,1382693
TUS,AUS,6,363,428,6,796,903320,1382693
DAL,AUS,48,304664,522845,4150,189,11164066,1382693
DFW,AUS,65,524803,717092,6982,190,11164066,1382693
MOB,AUS,1,70,137,1,564,397707,1382693
BOS,AUS,2,189,233,2,1695,8916374,1382693
MLU,AUS,1,28,30,1,368,170646,1382693
EUG,AUS,1,79,150,1,1694,330447,1382693
TPA,AUS,29,19603,51294,374,930,2522780,1382693
MIA,AUS,3,212,387,3,1107,10561342,1382693
TUL,AUS,7,492,980,20,426,876919,1382693
OMA,AUS,2,99,172,2,772,790535,1382693
RNO,AUS,4,580,691,5,1405,374743,1382693
ALB,AUS,2,173,274,2,1577,839741,1382693
EKO,AUS,3,278,366,3,1253,44934,1382693
FLL,AUS,2,237,258,2,1108,5280671,1382693
SLC,AUS,24,43124,53718,1056,1085,1016377,1382693
PBI,AUS,2,213,300,2,1099,5280671,1382693
COS,AUS,6,292,354,6,709,572399,1382693
OKC,AUS,4,210,304,4,358,1131487,1382693
SFO,AUS,11,1029,1544,11,1503,8306286,1382693
JAX,AUS,4,172,329,4,956,1194706,1382693
CRP,AUS,2,148,172,2,175,403458,1382693
PHL,AUS,1,92,176,1,1430,11575576,1382693
ELP,AUS,48,104434,177738,1333,528,694672,1382693
ORD,AUS,56,247449,357056,3462,978,18572324,1382693
DTW,AUS,15,20376,37624,303,1149,8985512,1382693
ATL,AUS,48,168701,237689,2022,813,4673146,1382693
IAH,AUS,97,323810,467741,3351,143,5084017,1382693
HOU,AUS,57,231132,489426,3717,152,5084017,1382693
BWI,AUS,25,58543,86481,631,1342,2621815,1382693
CLE,AUS,10,13864,19604,391,1175,2136026,1382693
CLT,AUS,1,29,129,1,1033,1436890,1382693
SJC,AUS,15,73681,114076,884,1475,1723138,1382693
PDX,AUS,4,514,627,4,1708,2034000,1382693
RIC,AUS,1,49,129,1,1269,1139312,1382693
SAV,AUS,1,39,50,1,984,304965,1382693
LGA,AUS,5,372,652,5,1520,37342640,1382693
EWR,BGR,2,141,200,4,393,18671320,147123
FOE,BGR,1,299,519,3,1434,225567,147123
BOS,BGR,40,80323,127981,3543,201,8916374,147123
ALB,BGR,12,4704,11761,619,287,839741,147123
BGR,BGR,3,167,374,6,0,147123,147123
HIF,BGR,1,56,173,1,2176,471114,147123
DCA,BGR,4,1090,2700,54,590,10172752,147123
ILG,BGR,1,93,149,1,496,5787788,147123
IAD,BGR,1,109,182,1,601,10172752,147123
IND,BGR,2,344,350,2,959,1600165,147123
POB,BGR,1,102,173,1,855,346913,147123
LAX,BGR,1,135,212,1,2713,25434866,147123
SKF,BGR,1,71,173,1,1941,1808267,147123
BWI,BGR,1,88,149,1,560,2621815,147123
LGA,BGR,24,11289,20058,491,378,37342640,147123
JFK,BGR,2,96,181,2,382,37342640,147123
RIC,BGR,2,176,275,2,670,1139312,147123
SVN,BGR,1,88,173,1,1105,304965,147123
PWM,BGR,2,39,87,2,109,506179,147123
ATL,BGR,3,455,510,3,1134,4673146,147123
DTW,BGR,7,19636,24602,505,750,8985512,147123
ORD,BGR,1,179,182,1,978,18572324,147123
BIF,BGR,1,145,519,3,2203,694672,147123
PHL,BGR,21,22077,32780,962,473,11575576,147123
SPS,BGR,1,6,15,1,1741,150809,147123
COS,BGR,1,231,346,2,1882,572399,147123
MHT,BGR,8,539,2337,123,183,393018,147123
STL,BGR,1,239,247,1,1184,2743862,147123
CVG,BGR,26,51855,70400,1148,906,2066256,147123
BTV,BGR,1,20,70,1,214,203265,147123
PIT,BGR,6,3405,6600,132,652,2400193,147123
MSO,BGR,1,123,173,1,2158,99832,147123
CMH,BGR,1,60,70,1,791,1678827,147123
SFB,BGR,6,2253,2764,16,1299,1803474,147123
MSN,BGR,1,34,60,1,1026,526419,147123
GRK,BGR,1,66,173,1,1831,346490,147123
MCO,BGR,1,154,173,1,1322,1803474,147123
SEA,BGR,1,107,120,1,2524,6277876,147123
PHX,BGR,1,90,173,1,2417,3600163,147123
FLL,BOS,36,212368,280114,1800,1237,5280671,8916374
PBI,BOS,20,129196,175544,1060,1197,5280671,8916374
SLC,BOS,23,100193,134829,834,2105,1016377,8916374
MYR,BOS,19,4036,4944,115,738,211086,8916374
SFO,BOS,74,239436,373335,2249,2704,8306286,8916374
PHL,BOS,125,487581,775939,8334,280,11575576,8916374
ACY,BOS,23,3489,7570,155,274,261810,8916374
EWR,BOS,109,319374,548183,6378,200,18671320,8916374
MIA,BOS,50,315332,418070,2046,1258,10561342,8916374
ALB,BOS,21,9450,21575,1120,145,839741,8916374
TPA,BOS,23,127380,189821,1118,1185,2522780,8916374
BGR,BOS,51,82472,130291,3545,201,147123,8916374
TUL,BOS,1,107,165,1,1394,876919,8916374
OMA,BOS,2,242,332,2,1282,790535,8916374
CAK,BOS,1,24,54,1,549,700286,8916374
BOS,BOS,3,131,384,12,0,8916374,8916374
DFW,BOS,63,347700,542138,3718,1562,11164066,8916374
DAY,BOS,1,68,100,1,709,845508,8916374
DAL,BOS,1,47,63,1,1554,11164066,8916374
IND,BOS,13,26055,44438,887,817,1600165,8916374
GRR,BOS,1,86,122,1,740,759978,8916374
DCA,BOS,76,453782,766362,9369,399,10172752,8916374
IAD,BOS,81,168261,247594,2118,413,10172752,8916374
GNV,BOS,1,39,50,1,1076,241310,8916374
MCI,BOS,4,1914,4938,58,1256,1912368,8916374
SBN,BOS,1,21,60,1,788,315623,8916374
LAX,BOS,78,264095,380011,2266,2611,25434866,8916374
MSP,BOS,46,208812,319962,1979,1124,3078253,8916374
MSY,BOS,2,4785,7482,58,1367,1312039,8916374
ATL,BOS,87,785550,996769,5511,946,4673146,8916374
BUF,BOS,14,29296,55866,1117,396,1154212,8916374
AUG,BOS,12,2939,21432,1128,148,119139,8916374
IAH,BOS,56,154622,211269,1699,1597,5084017,8916374
HOU,BOS,1,40,59,1,1609,5084017,8916374
MDW,BOS,36,157693,225315,1094,861,18572324,8916374
ORD,BOS,115,706775,969212,7111,867,18572324,8916374
DTW,BOS,86,272253,406237,2751,632,8985512,8916374
SYR,BOS,31,14626,41416,1264,264,649679,8916374
LGA,BOS,92,725718,1321263,12343,185,37342640,8916374
JFK,BOS,64,115476,160756,4259,187,37342640,8916374
SJC,BOS,15,59530,103840,590,2689,1723138,8916374
RIC,BOS,36,37428,73945,1670,474,1139312,8916374
ABE,BOS,6,1100,5365,145,258,765926,8916374
PWM,BOS,44,40921,84917,2055,95,506179,8916374
RKD,BOS,12,5566,27797,1463,152,40659,8916374
CLT,BOS,72,299785,420660,2751,727,1436890,8916374
BWI,BOS,47,268441,394124,4981,370,2621815,8916374
CLE,BOS,62,88047,133254,1240,563,2136026,8916374
CVG,BOS,64,164483,250170,1777,752,2066256,8916374
STL,BOS,28,158024,207412,1630,1046,2743862,8916374
GSO,BOS,12,23384,30850,617,645,661123,8916374
MHT,BOS,7,614,890,7,45,393018,8916374
MDT,BOS,12,17143,31376,848,335,516171,8916374
BTV,BOS,13,22746,48344,1508,181,203265,8916374
CHS,BOS,2,255,259,2,818,576539,8916374
LAS,BOS,39,140829,172521,1075,2381,1572924,8916374
MKE,BOS,54,76338,121838,1285,860,1528417,8916374
SAN,BOS,16,36745,48060,326,2588,2926814,8916374
ROC,BOS,21,29462,44349,892,343,1039674,8916374
BNA,BOS,3,114,141,3,943,1386743,8916374
PIT,BOS,85,172851,270406,2076,496,2400193,8916374
PVD,BOS,14,997,1709,16,49,1617323,8916374
MCO,BOS,39,252938,301514,1968,1121,1803474,8916374
MEM,BOS,24,33592,45346,361,1139,1238075,8916374
SFB,BOS,2,215,322,2,1098,1803474,8916374
OAK,BOS,2,161,388,2,2693,4153143,8916374
LNK,BOS,1,123,130,1,1333,278417,8916374
SEA,BOS,31,95849,127694,961,2496,6277876,8916374
PHX,BOS,25,106925,130552,961,2300,3600163,8916374
RDU,BOS,38,72355,113519,3124,612,889313,8916374
CAE,BOS,4,719,2784,88,799,673209,8916374
BFI,BOS,1,60,183,1,2494,6277876,8916374
RUT,BOS,13,1685,15751,829,127,63440,8916374
BDL,BOS,43,9577,14974,78,91,1173575,8916374
CMH,BOS,44,53499,103915,2284,640,1678827,8916374
MTJ,BOS,1,171,215,1,1948,35674,8916374
SLC,CPR,13,29266,46953,1440,320,1016377,67957
RAP,CPR,1,60,120,1,188,115849,67957
EKO,CPR,7,671,854,7,502,44934,67957
SHR,CPR,2,18,38,2,131,26962,67957
DIK,CPR,1,10,19,1,323,22917,67957
IND,CPR,1,37,50,1,1070,1600165,67957
BIL,CPR,7,181,457,25,225,142707,67957
CYS,CPR,2,10,49,2,148,84287,67957
GGG,CPR,1,131,168,1,968,197353,67957
GCC,CPR,9,4166,6865,364,110,36086,67957
LSV,CVS,2,191,293,2,673,1572924,45051
HOB,CVN,6,454,5472,288,120,55295,45051
HIF,CVS,1,82,120,1,663,471114,45051
ABQ,CVN,12,2468,16340,860,205,766154,45051
ROW,CVN,2,23,95,5,114,60757,45051
CNM,CVN,1,8,38,2,159,50746,45051
FLL,DFW,54,310613,394932,2854,1119,5280671,11164066
COS,DFW,25,178245,273269,2723,592,572399,11164066
SLC,DFW,83,365010,503460,3869,988,1016377,11164066
PBI,DFW,44,125804,185394,1337,1103,5280671,11164066
CLL,DFW,16,37178,61890,1818,164,191990,11164066
FLL,DAL,2,77,110,2,1108,5280671,11164066
SLC,DAL,4,188,600,5,999,1016377,11164066
COS,DAL,1,129,137,1,603,572399,11164066
CLL,DAL,1,42,50,1,158,191990,11164066
JAX,DFW,48,173196,242720,2410,919,1194706,11164066
PHL,DFW,67,293230,458913,3441,1302,11575576,11164066
CRP,DFW,64,89678,155259,2847,354,403458,11164066
SFO,DFW,118,411517,619073,4276,1464,8306286,11164066
MYR,DFW,4,378,850,17,1048,211086,11164066
PHL,DAL,2,233,255,2,1294,11575576,11164066
CRP,DAL,8,871,1631,13,352,403458,11164066
OAJ,DFW,1,119,173,1,1123,156018,11164066
SFO,DAL,1,49,63,1,1476,8306286,11164066
SPS,DFW,39,41306,74351,2074,113,150809,11164066
OKC,DAL,49,128001,279302,2215,181,1131487,11164066
OKC,DFW,147,274200,383167,5483,175,1131487,11164066
SAN,DFW,61,418845,564697,4096,1171,2926814,11164066
LAS,DFW,138,732872,905495,5890,1055,1572924,11164066
PNS,DFW,31,49474,59100,1335,604,433589,11164066
SNA,DFW,43,304457,445279,2867,1205,12717433,11164066
LAS,DAL,2,151,200,2,1067,1572924,11164066
LEX,DFW,13,27089,32960,660,793,426187,11164066
MKE,DAL,3,131,282,3,850,1528417,11164066
MKE,DFW,74,87540,138585,1964,853,1528417,11164066
SAN,DAL,1,19,56,1,1182,2926814,11164066
BNA,DFW,58,249328,357805,3964,631,1386743,11164066
BNA,DAL,6,432,536,6,623,1386743,11164066
MKE,FTW,1,34,84,1,868,1528417,11164066
MHK,DAL,1,70,100,2,434,112656,11164066
BNA,AFW,1,136,168,1,644,1386743,11164066
NZY,DFW,2,240,346,2,1172,2926814,11164066
DSM,DFW,33,67527,104303,1247,624,504107,11164066
BHM,DFW,47,122173,179976,2385,597,1073439,11164066
STL,DAL,8,390,912,8,546,2743862,11164066
AEX,DFW,16,16647,33903,857,285,145545,11164066
GSP,DFW,32,28804,47748,980,862,577255,11164066
CVG,DFW,110,175199,289374,3429,812,2066256,11164066
BHM,DAL,1,133,137,1,587,1073439,11164066
GSO,DFW,43,62648,92840,1705,999,661123,11164066
FSM,DFW,30,46440,78007,2164,227,278393,11164066
FWA,DFW,28,18854,30487,653,859,398574,11164066
STL,DFW,26,396579,529804,3975,551,2743862,11164066
SUS,DAL,1,47,170,1,531,2743862,11164066
HSV,DFW,63,106570,173182,2645,603,358448,11164066
MGM,DFW,17,33085,53590,1072,622,351715,11164066
MXF,DFW,1,156,173,1,623,351715,11164066
MGM,DAL,1,134,148,1,611,351715,11164066
MXF,AFW,1,164,173,1,640,351715,11164066
CRW,DAL,1,30,37,1,938,306154,11164066
CHS,DFW,14,34381,51340,1028,987,576539,11164066
BHM,FTW,1,29,42,1,616,1073439,11164066
PIT,DFW,46,159283,271197,2120,1068,2400193,11164066
PNC,DFW,12,1028,10165,535,264,47107,11164066
SMF,DAL,4,223,315,5,1442,1967052,11164066
SMF,DFW,12,190921,234332,1814,1431,1967052,11164066
PVD,DFW,3,5831,7737,60,1529,1617323,11164066
MHR,DAL,1,32,58,1,1425,1967052,11164066
GRR,DFW,24,22734,31884,656,931,759978,11164066
XNA,DFW,90,133812,257562,4705,281,382645,11164066
CID,DFW,28,30907,42841,898,685,243094,11164066
IND,DFW,45,184017,277082,2803,762,1600165,11164066
TLH,DFW,12,25713,35100,702,767,332429,11164066
IND,AFW,2,297,346,2,770,1600165,11164066
IND,DAL,1,50,50,1,756,1600165,11164066
MCI,DFW,46,389231,568451,5680,460,1912368,11164066
SHV,DFW,88,105757,198925,4779,190,376825,11164066
ABQ,DFW,42,275102,366552,3333,569,766154,11164066
HOT,DFW,12,2268,16321,859,252,91196,11164066
LIT,DFW,113,194309,269520,4891,304,629617,11164066
DCA,DFW,53,337955,510232,4080,1192,10172752,11164066
IAD,DFW,53,190190,299264,2349,1172,10172752,11164066
BTR,DFW,54,102308,152344,3351,383,719116,11164066
ABQ,DAL,47,178336,268359,2037,580,766154,11164066
LIT,DAL,47,159061,279027,2226,296,629617,11164066
IAD,DAL,2,63,181,2,1163,10172752,11164066
GNV,DFW,1,77,129,1,900,241310,11164066
MCI,DAL,3,113,375,3,461,1912368,11164066
IAD,AFW,1,128,129,1,1183,10172752,11164066
PIB,DFW,1,135,173,2,462,128121,11164066
PIB,FTW,3,213,247,3,479,128121,11164066
SJT,DFW,24,41262,68933,1982,228,106395,11164066
MSY,DFW,65,350934,448152,4555,448,1312039,11164066
SAT,DFW,94,517425,719299,7103,247,1808267,11164066
